Im Grundsatz ist das richtig. Ein Dogma keine Verbindlichkeiten einzugehen ist schädlich, da es ggfs. lohnende Investitionen verhindert. Das betrifft z.B. die Infrastruktur (Verkehrswege, Glasfaserversorgung etc.) und die Bildung (Ausstattung der Schulen und Hochschulen). Die Folge ist, dass den Folgegenerationen erhöhte Kosten aufgelastet werden. Jedoch darf die Aufgabe dieses Dogmas nicht bedeuten, Verbindlichkeiten einzugehen, die keine sinnvollen Investitionen nachsichziehen. Für Unsinn wurde schon zu viel öffentliches Geld ausgegeben (s. Stuttgart 21 uvm.).	In principle, that's right. A dogma of not entering into liabilities is detrimental as it may prevent worthwhile investment. This concerns e.g. the infrastructure (traffic routes, fiber supply, etc.) and education (equipment of schools and colleges). The consequence is that the subsequent generations are charged with increased costs. However, the task of this dogma must not be to enter into liabilities that do not pursue meaningful investments. For nonsense has already spent too much public money (see Stuttgart 21 uvm.).	negative
Wenn ich in einer Diskussion sage, dass es keine Liste der NOx Toten gibt, sehr wohl aber eine derjenigen, die an Krankenhauskeimen sterben, dann wird man niedergeschriehen von Leuten die nicht mal ahnungsweise was von Chemie, Biologie oder gar Statistiken verstehen. Panik breitet sich aus wie chemtrails und Elektrosmog. Natürlich ist NOx nicht unschädlich. Das sage ich als Chemiker. Als solcher weiß ich aber auch, dass es sehr auf die Umstände ankommt und natürlich um eine einwandfreie Beweisführung um dann die richtigen Maßnahmen zu treffen. Aber jegliche sachliche Diskussion wird heutzutage von Menschen weggedrückt deren Ahnungslosigkeit nur noch von ihrer Ignoranz verdrängt wird. Man hat in Deutschland bald keine Lust mehr zu leben.	When I say in a discussion that there is no list of NO x deaths, but one of those who die of hospital germs, then one is shouted down by people who do not even know anything about chemistry, biology or even statistics. Panic is spreading like chemtrails and electrosmog. Of course, NOx is not harmless. I say that as a chemist. As such, however, I also know that it depends very much on the circumstances and of course, a flawless reasoning to then take the right measures. But any factual discussion is being pushed away today by people whose ignorance is only supplanted by their ignorance. In Germany you will soon no longer feel like living.	negative
"ein Paradebeispiel zur Verdummung einer Wissensgesellschaft. Der Anfang dieser geistigen Misere liegt bei den "" Experten "" der Tabakindustrie( Woher wollen Sie wissen , dass Rauchen gesundheitsschädlich ist ? Man stirbt nicht direkt daran ) den Marlborough - Männern . Diese hatten den Irrglauben zu verbreiten , die Gefährlichkeit von Zigaretten sei unter Fachleuten umstritten . "" Unser Produkt ist der Zweifel "" , so ein Tabakmanager 1969 und das kostete Millionen Menschen das Leben . Und fast wortgleich kupferte unser lieber Spon- Autor bei denen ab um die Falschmeldung zu verbreiten unter Fachleuten sei die Schädlichkeit von Dieselabgasen umstritten . .. Quelle - Spon , 2.6.2017 : "" Allein das American Petroleum Institute gibt im Jahr fast 250 Millionen Dollar aus, um die US-Energiepolitik auf Ölkurs zu halten "". Und VW u. Co Millionen um die Unschädlichkeit des Diesels nachzuweisen , egal ob an Affen oder Menschen -Versuchen . Sind Dieselabgase schädlich ? Spon-Autoren haben offenbar nichts anderes zu tun , als die Öffentlichkeit dusslig zu lügen , bis diese glaubt die Schädlichkeit von Stickstoffdioxid Abgasen in Kinderlungen sei umstritten . ( Entschuldige Marco, es passte gerade , aus/nach Print/Spiegel 47/16)"	"a prime example of the dumbing down of a knowledge society. The beginning of this mental misery lies with the ""experts"" of the tobacco industry (how do you know that smoking is harmful to health, you do not die directly from it) the Marlborough men. These had the misconception to spread, the danger of cigarettes is disputed among experts. ""Our product is doubt,"" said one tobacco manager in 1969, costing millions of lives. And almost word for word, our dear Spon- author cuddled with those from around the hoax to spread among professionals, the harmfulness of diesel exhaust is controversial. .. Source - Spon, 2.6.2017: ""Alone the American Petroleum Institute spends nearly $ 250 million a year to keep US energy policy on course for oil."" And VW u. Co millions to prove the harmlessness of the diesel, whether monkeys or humans -Versuchen. Are diesel exhausts harmful? Spon writers apparently have nothing else to do but lie to the public silly until they believe the harmfulness of nitrogen dioxide exhaust fumes in childhood lungs is controversial. (Excuse Marco, it just fit, from / to print / mirror 47/16)"	negative
Ist es jetzt ernst gemeint, oder Satire? Zugegeben, ich bin bei dem ganzen auch ein Skeptiker und halte das Gebaren der deutschen Umwelthilfe und deren Leidensgenossen für mindestes übertrieben. Allein das zählt nicht und lenkt vom Kern der Dinge ab. Wir haben beschlossene und gesetzliche Vorgaben. Diese werden nicht eingehalten. Die Regierung, die Länder und die Kommunen sorgen nicht für vernünftige Verkehrskonzepte. Das sind Fakten. Es gibt aus gewissen ostdeutschen Ballungsgebieten keine brauchbare Bahnverbindung in andere deutsche Ballungsräume. Wir brauchen Lösungen. Lösungen, die den Verkehr in den Städten und zwischen den Ballungsräumen völlig neu gestalten und dabei unsere Lebensqualität verbessern. CO2 und andere Klimatreiber sind zu minimieren. Die anderen Abgase sind irgendwie Gesundheitsschädlich. Seit den 70er Jahren wird daran gearbeitet - aber eben mit völlig falschen Ansätzen. Milliarden werden in Verkehrskonzepte gesteckt, die die Situation eher nicht entschärfen und für die Gesamtgesellschaft schädlich sind. Aber wir wählen uns unsere Berufspolitiker selbst. Die Hälfte der neuen Minister sind beruflich nie etwas anderes als Politiker gewesen und waren zum Teil sogar Teilhaber eines Lobby - Unternehmens. Was erwarten wir für die Zukunft??!!	Is it serious, or satire? Granted, I am also a skeptic in the whole and consider the behavior of the German environmental aid and their fellow sufferers at least exaggerated. But that does not count and distracts from the heart of things. We have decided and legal requirements. These are not respected. The government, the states and the municipalities do not provide reasonable transport concepts. These are facts. There are no usable railway connections to other German metropolitan areas from certain East German metropolitan areas. We need solutions. Solutions that completely redesign traffic in cities and between metropolitan areas, improving our quality of life. CO2 and other climate drivers should be minimized. The other exhaust gases are somehow harmful to health. Since the 70s it is worked on - but with completely wrong approaches. Billions are invested in transport concepts that tend not to defuse the situation and are detrimental to society as a whole. But we choose our own professional politicians. Half of the new ministers have never been anything but politicians in their professional life, and in some cases have even been part - ners of a lobby company. What do we expect for the future ?? !!	negative
Es gibt seit mehr als 20 Jahren Technologien um die schädlichen Bestandteile der Abgase von Verbrennungsmotoren auf ca 5% der Schadstoffmenge zu reduzieren, Benziner wie Diesel. Warum wurde das nicht eingeführt? Wohl weil dadurch je nach Motor gleichzeitig eine Kraftstoffersparnis von 20-70% möglich wäre. Also kann es dem Umweltamt gar nicht um den Schutz der Bürger gehen. Aber wegen ca 1000 Drogentoten pro Jahr wird ein gigantischer Repressionsapparat mit Kosten im 3-stelligen Millionenbeträgen pro Jahr betrieben aber für die Gesundheit von Millionen Bürger ist man nicht fähig, bzw willens, der Autoindustrie das Messer auf die Brut zu setzen? Soviel Heuchelei, soviel Doppelmoral Wir sind eine Bananenrepublik geworden.	There are technologies for more than 20 years to reduce the harmful components of the exhaust gases of internal combustion engines to about 5% of the pollutant amount, petrol and diesel. Why was not this introduced? Probably because at the same time a fuel saving of 20-70% would be possible depending on the engine. So it can not go to the environmental office for the protection of citizens. But because of about 1,000 drug-related deaths a year, a gigantic repressive apparatus with costs in the 3-digit million amounts per year operated but for the health of millions of citizens, one is not capable, or willing, the car industry to put the knife on the brood? So much hypocrisy, so much double standards We have become a banana republic.	negative
Danke für den Interessanten Artikel. Wenn man sich die dort präsentierten Studien genauer anschaut, fällt auf, dass die meisten Untersuchungen in Ländern mit geringen Dieselanteil durchgeführt wurden. Der Artikel vermeidet auch durchaus einen Bezug zum Diesel und im Prinzip wird auch Ihr Zitat (+4%/10µg.m-3) relativiert: Epidemiologic evidence alone does not allow us to assess nitrogen oxides as a causative agent in development of lung cancer. Nitrogen oxides are not thought to be carcinogenic agents (Valavanidis et al. 2008). Rather, they serve as a marker for other pollutants formed in high-temperature combustion of fossil fuels, a mixture that also includes fine particles. The role of nitrogen oxides as a marker for traffic-related air pollution is most plausible in urban settings, where traffic is often the primary source of NOx in the atmosphere and the main source of variability in NOx levels. [doi:10.1289/ehp.1408882 ] Die Autoren vermuten also eine Wechselwirkung von NOx und anderen Substanzen. Die Schlussfolgerung, dass Abgase schädlich sind, ist plausibel. Offensichtlich gilt dies auch für Abgase des Otto-Motors. Darüber hinaus stellen die Autoren selbst die Monokausalität von NOx-Abgasen infrage. Darum erkenne ich jetzt nicht die von Ihnen behauptete Eindeutigkeit der Korrelation. ---------- Warum fragt eigentlich keiner warum Dieselfahren tödlich ist und Rauchen nur tödlich sein kann? Beste Grüße aus Darmstadt	"Thanks for the interesting article. If you take a closer look at the studies presented there, you will notice that most of the studies were carried out in countries with low diesel content. The article also avoids a reference to the diesel and in principle your quote (+ 4% / 10μg.m-3) is put into perspective: Epidemiologic evidence alone does not allow us to assess nitrogen oxide as a causative agent in development of lung cancer. Nitrogen oxides are not thought to be carcinogenic agents (Valavanidis et al., 2008). Rather, they serve as a marker for other pollutants formed in high-temperature combustion of fossil fuels. The role of nitrogen in the atmosphere and the main source of variability in NOx levels is considered to be ""plausible"" in urban settings. [doi: 10.1289 / ehp.1408882] The authors therefore suspect an interaction of NOx and other substances. The conclusion that exhaust gases are harmful is plausible. Obviously, this also applies to exhaust gases of the gasoline engine. In addition, the authors themselves question the monocausality of NOx exhaust gases. Therefore, I do not recognize the unambiguity of the correlation that you claim. Why does not anyone ask why diesel is lethal and smoking can only be fatal? Best regards from Darmstadt"	negative
Herr Fleischauer möchte mit seinem Diesel in die Stadt. Darauf hat er aber kein Menschenrecht. Also konstruiert er sich eins. Dass es hier um statistische Wahrscheinlichkeiten geht, die die meisten nicht verstehen, ist ihm da hilfreich. Dass ändert nichts daran, dass Abgase gesundheitsschädlich sind.	Mr. Fleischauer wants to go to town with his diesel. But he has no human rights. So he constructs one. That this is about statistical probabilities that most do not understand is helpful. That does not change the fact that exhaust fumes are harmful.	negative
Der Betrug von VW et al. hat mit dem Problem hier eigentlich Null und Nix zu tun. Hier geht es nur darum: In welchen Konzentrationen ist NOx gesundheitsschädlich? Sind die Grenzwerte der EU realistisch? Wie werden diese Grenzwerte gemessen?	The fraud of VW et al. has to do with the problem here actually zero and nothing. This is all about: In which concentrations is NOx harmful? Are the limits of the EU realistic? How are these limits measured?	negative
... Bundesumweltamt bedient nicht Fakten, sondern eine links-grüne wirtschaftsfeindliche Ideologie. Klar sind Autoabgase nicht gesund. Aber das weiß sowieso jeder. Wie der nette Hinweis auf die Steinzeitmenschen aber zeigt, ist letztlich zu sehen, dass die Gesamtbelastung nicht besonders schädlich sein muss, nachdem die Lebenserwartung immer noch ansteigt. Guter Beitrag, Herr Fleischhauer.	... Federal Environment Agency does not serve facts, but a left-green anti-business ideology. Of course, car exhaust are not healthy. But everybody knows that anyway. However, as the nice reference to the Stone Age people shows, it can finally be seen that the overall burden does not have to be particularly harmful after life expectancy still increases. Good contribution, Mr. Fleischhauer.	negative
"Und Sie meinen, der Frage ""In welchen Konzentrationen ist NOX gesundheitschädlich?"" wollte man bei VW mit den Tierversuchen nicht nachgehen? Sondern? Wurde getestet, ob Affen die Abschaltsoftware bedienen können, oder wie? Erhellen Sie mich, Sie Experte!"	"And you mean the question ""In which concentrations is NOX harmful to health?"" did not you want to pursue the animal experiments at VW? Rather? Was tested whether monkeys can operate the shutdown software, or how? Brighten me, you expert!"	negative
Aber das sagen die doch gerade! Die gucken sich an, wie Armut und Lärm und schlechte Ernährung sich auswirken und dann gucken sie wie im Vergleich Leute, die zusätzlich in der NOx Wolke sitzen, abschneiden. Sehr viele Statistiken funktionieren so. Leute, die viel Olivenöl und Fisch essen, leben länger, hat man beobachtet. Für beides hat man auch gesundheitsfördernde Wirkungen feststellen können. Die Folgerung: wahrscheinlich kann man durch Olivenöl und Fisch sein Leben verlängern. Genauso ist es mit dem NOx. Leute, die in der Wolke leben, leben kürzer, hat man beobachtet. Für NOx hat man gesundheitsschädliche Wirkung feststellen können. Die Folgerung: Wahrscheinlich verkürzt NOx das Leben. Ist doch nicht schwer zu verstehen? Schön wäre, wenn es nun dazu noch konkrete Studien, insbesonde was sinnvolle Grenzwerte angeht, gäbe. Speziell der Hinweis auf weit höhere NOx-Konzentrationen bei Herden etc. macht einen schon stutzig, ob Fahrverbote sinnvoll sind.	But they are just saying that! They look at how poverty and noise and poor nutrition affect each other and then, in comparison, they look at people who additionally sit in the NOx cloud. Many statistics work that way. People who eat a lot of olive oil and fish live longer, one has observed. For both, one has also noticed health-promoting effects. The conclusion: olive oil and fish can probably prolong your life. It is the same with the NOx. People who live in the cloud live shorter, one has observed. For NOx has been found to be harmful to health. The implication: NOx is likely to shorten life. Is not difficult to understand? It would be nice if there were concrete studies, especially regarding sensible limits. Especially the reference to much higher NOx concentrations in herds, etc. makes one suspicious, whether driving bans are useful.	negative
"""Mir ist in der letzten Kolumne ein Fehler unterlaufen. Ich habe ""MAK"" und ""AIR"" verwechselt. Ich hatte geschrieben, dass in Büros 950 Mikrogramm Stickoxid pro Kubikmeter erlaubt seien, also 24 mal so viel wie am Straßenrand. Doch das trifft nur für Handwerksbetriebe und das verarbeitende Gewerbe zu, wo die Verordnung zur ""Maximalen Arbeitsplatz-Konzentration"" gilt. In Büros sind die niedrigeren Werte des ""Ausschusses für Innenraumrichtwerte"" ausschlaggebend. "" Der Teil des Artikels ist leider falsch. Es gibt keine MAK Werte, die gesetzlich geltende Grenzwerte sind. Es gibt lediglich eine MAK Kommission des DFG, welche Empfehlungen für Grenzwerte gibt. Die gültigen Grenzwerte werden in der sogenannten TRGS 900 veröffentlicht und nur diese sind gültige Arbeitsplatzgrenzwerte . Für Stickstoffdioxid lautet dieser 0,95 mg/m3 (= 950 microgramm/m3). Der TRGS 900 Wert gibt an, bei welcher Konzentration akute oder chronische schädliche Auswirkungen auf die Gesundheit im Allgemeinen nicht zu erwarten sind. Dabei geht er von einer 8-Stunden Schicht bei 40 Stunden die Woche aus. Der Gesetzgeber unterscheidet nicht zwischen Arbeitnehmern (Büro oder verarbeitendes Gewerbe). Es wäre auch eine merkwürdige Aufteilung in Büro-und sonstige Mitarbeiter. Die MIK Werte, in einer VDI Richtlinie veröffentlicht haben einen anderes Ziel. Hier geht es eher um Konzentrationen, die bspw nach Bausanierungen oder Brandsanierungen erreicht werden sollen. Hier geht man auch von einer langen (bis 24 h) Aufenthaltsdauer aus, wie sie in Wohnräumen zu erwarten ist. Also Herr Fleischhauer ihre erste Vermutung war richtig. Sollte es Gegenmeinungen geben, bitte ich um qualifizierte Links (bin seit 25 Jahren Sicherheitsingenieur)."	"""I made a mistake in the last column, I mistook 'MAK' and 'AIR', I wrote that in offices 950 micrograms of nitric oxide per cubic meter are allowed, 24 times as much as on the roadside for craft businesses and the manufacturing sector, where the ""Maximum Concentration on Workplace"" Regulation applies, in offices the lower values ​​of the ""Committee on Indoor Spaces"" are crucial. ""Unfortunately, the part of the article is incorrect. There are no MAK values ​​that are legal limits. There is only one MAK Commission of the DFG, which gives recommendations for limit values. The valid limit values ​​are published in the so-called TRGS 900 and only these are valid occupational exposure limit values. For nitrogen dioxide this is 0.95 mg / m3 (= 950 micrograms / m3). The TRGS 900 value indicates the concentration at which acute or chronic adverse health effects are generally not expected. He starts from an 8-hour shift 40 hours a week. The legislator does not differentiate between employees (office or manufacturing). It would also be a strange division in office and other employees. The MIK values, published in a VDI guideline have a different goal. Here it is more about concentrations that are to be achieved, for example, after renovations or fire renovations. Here one starts from a long (up to 24 h) length of stay, as one would expect in living rooms. So Mr. Fleischhauer her first guess was right. If there are any opinions, I ask for qualified links (I have been a safety engineer for 25 years)."	negative
"Niemand, Karl Felix, auch nicht Jan Fleischhauer, hat behauptet, dass Diesel-Abgase unschädlich seien. Daher verstehe ich Ihre Behauptung nicht, dass ""Spon-Autoren [...] offenbar nichts anderes zu tun [haben], als die Öffentlichkeit dusslig zu lügen"". Fleischhauer lügt nicht, er hinterfragt. Viele Foristen haben das erkannt. Sie nicht. Sie sollten vielleicht einmal damit anfangen, zu hinterfragen, was die Umweltlobby so alles von sich gibt."	"No one, Karl Felix, not even Jan Fleischhauer, has claimed that diesel emissions are harmless. Therefore, I do not understand your claim that ""Spon writers seem to have nothing else to do but lie about the public stupidly"". Butcher does not lie, he questions. Many forists have recognized this. Not you. Maybe you should start by questioning what the environmental lobby is saying."	negative
Sie ignorieren das Recht aufkörperliche Unversehrheit. Sie beschönigen auf ignorante Art und Weise das Vergiften von Fußgängern und Radfahren in Städten. Sie vertreten die Meinung, dass Ihre Abgase nicht schädlich sind, warum leiten Sie diese dann nach außen und nicht ins Wageninnere?	They ignore the right to bodily integrity. They delusionally poison the poisoning of pedestrians and cycling in cities. You think that your exhaust fumes are not harmful, so why do you divert them to the outside and not into the car?	negative
Jeder, der Methan in die Luft emittiert, also auch Sie, ist ein Täter, denn Methan ist ebenfalls gesundheitsschädlich. Wollen wir nun weiter auf schwachsinniger Basis diskutieren, oder haben Sie es eingesehen, dass es uncool ist, mit den eigenen Argumenten vorgeführt zu werden?	Anyone who releases methane into the air, including you, is a culprit, because methane is also harmful to health. Do we want to continue discussing on a feeble-minded basis, or have you realized that it is uncool to be presented with your own arguments?	negative
